time,message,beeId
2020-05-24T18:12:12,logger initialized,0
2020-05-24T18:12:12,bee spawned,1
2020-05-24T18:12:15,bee got damaged,1
2020-05-24T18:12:17,bee stung player,1
2020-05-24T18:12:17,bee spawned,2
2020-05-24T18:12:26,bee got damaged,2
2020-05-24T18:12:26,bee spawned,3
2020-05-24T18:12:26,bee died,2
2020-05-24T18:12:30,bee stung player,3
2020-05-24T18:12:30,bee spawned,4
2020-05-24T18:12:37,bee got damaged,4
2020-05-24T18:12:38,onion spawned,0
2020-05-24T18:12:38,spray spawned,0
2020-05-24T18:12:38,bee spawned,5
2020-05-24T18:12:40,bee died,4
2020-05-24T18:12:44,bee spawned,6
2020-05-24T18:12:45,bee got damaged,5
2020-05-24T18:12:46,bee died,5
2020-05-24T18:12:49,bee got damaged,6
2020-05-24T18:12:50,bee spawned,7
2020-05-24T18:12:50,bee died,6
2020-05-24T18:13:07,spray collected,0
2020-05-24T18:13:15,bee spawned,8
2020-05-24T18:13:21,bee got damaged,7
2020-05-24T18:13:23,bee died,7
2020-05-24T18:13:23,bee spawned,9
2020-05-24T18:13:26,bee got damaged,8
2020-05-24T18:13:27,bee stung player,8
