time,message,beeId
2020-05-24T18:20:20,logger initialized,0
2020-05-24T18:20:20,bee spawned,1
2020-05-24T18:20:25,bee got damaged,1
2020-05-24T18:20:26,bee spawned,2
2020-05-24T18:20:26,bee died,1
2020-05-24T18:20:32,bee got damaged,2
2020-05-24T18:20:34,bee spawned,3
2020-05-24T18:20:34,bee died,2
2020-05-24T18:20:46,bee got damaged,3
2020-05-24T18:20:47,onion spawned,0
2020-05-24T18:20:48,bee spawned,4
2020-05-24T18:20:48,bee died,3
2020-05-24T18:20:50,bee spawned,5
2020-05-24T18:20:51,bee got damaged,4
2020-05-24T18:20:52,spray spawned,0
2020-05-24T18:20:52,bee died,4
2020-05-24T18:20:55,bee spawned,6
2020-05-24T18:21:06,bee got damaged,5
2020-05-24T18:21:06,bee died,5
2020-05-24T18:21:13,bee got damaged,6
2020-05-24T18:21:15,bee spawned,7
2020-05-24T18:21:15,bee died,6
2020-05-24T18:21:30,bee spawned,8
2020-05-24T18:21:31,bee stung player,7
2020-05-24T18:21:31,bee spawned,9
2020-05-24T18:21:31,bee spawned,10
2020-05-24T18:21:33,bee stung player,8
2020-05-24T18:21:33,bee spawned,11
2020-05-24T18:21:43,bee stung player,10
